price_in_aud,year,engine_power_hp,torque_nm,no_of_cylinders,gear_box_speed,kerb_weight_lbs,mileage_in_city_mpg,mileage_on_highway_mpg,seating_capacity,fuel_tank_capacity_litres,no_of_doors,brand,made_in,body_type,transmission_type,steering_type,front_brake,rear_brake,fuel_type
153216.0,2022,443.0,549.1800000000001,6.0,8,4336.0,18.0,24.0,4,89.823,4,Porsche,Germany,hatchback,automatic,power,disc,disc,gasoline
143568.0,2022,325.0,448.836,6.0,8,4301.0,18.0,24.0,4,89.823,4,Porsche,Germany,hatchback,automatic,power,disc,disc,gasoline
160848.0,2022,453.0,619.692,8.0,8,3975.0,15.0,20.0,4,89.823,4,Porsche,Germany,suv,automatic,power,disc,disc,premium
279072.0,2022,690.0,869.196,8.0,8,5311.0,20.0,26.0,5,79.96900000000001,4,Porsche,Germany,wagon,automatic,power,disc,disc,hybrid
170928.0,2022,552.0,749.868,6.0,8,5042.0,20.0,26.0,5,79.96900000000001,4,Porsche,Germany,wagon,automatic,power,disc,disc,hybrid
133920.0,2022,325.0,448.836,6.0,8,4301.0,18.0,24.0,4,89.823,4,Porsche,Germany,hatchback,automatic,power,disc,disc,gasoline
115056.0,2022,434.0,549.1800000000001,6.0,7,4400.0,20.0,26.0,5,64.80900000000001,4,Porsche,Germany,suv,automatic,power,disc,disc,premium
273600.0,2023,560.0,474.6,6.0,7,3153.0,15.0,19.0,2,64.051,2,Porsche,Germany,coupe,automatic,rack & pinion,disc,disc,premium
82008.0,2022,268.0,379.68,4.0,8,4173.0,22.0,28.0,5,60.64,4,Infiniti,Japan,suv,automatic,power,disc,disc,gasoline
77040.0,2022,268.0,379.68,4.0,8,4127.0,22.0,28.0,5,60.64,4,Infiniti,Japan,suv,automatic,power,disc,disc,gasoline
74160.0,2022,268.0,379.68,4.0,8,4006.0,23.0,29.0,5,60.64,4,Infiniti,Japan,suv,automatic,power,disc,disc,gasoline
70272.0,2022,268.0,379.68,4.0,8,4105.0,22.0,28.0,5,60.64,4,Infiniti,Japan,suv,automatic,power,disc,disc,gasoline
67392.0,2022,268.0,379.68,4.0,8,3975.0,23.0,29.0,5,60.64,4,Infiniti,Japan,suv,automatic,power,disc,disc,gasoline
59040.0,2022,268.0,379.68,4.0,8,3975.0,22.0,28.0,5,60.64,4,Infiniti,Japan,suv,automatic,power,disc,disc,gasoline
86688.0,2022,400.0,474.6,6.0,7,4043.0,19.0,26.0,4,75.8,2,Infiniti,Japan,coupe,automatic,power,disc,disc,premium
83808.0,2022,400.0,474.6,6.0,7,3907.0,20.0,27.0,4,75.8,2,Infiniti,Japan,coupe,automatic,power,disc,disc,premium
75312.0,2022,300.0,400.02,6.0,7,3948.0,19.0,27.0,4,75.8,2,Infiniti,Japan,coupe,automatic,power,disc,disc,premium
82152.0,2022,268.0,379.68,4.0,8,4065.0,22.0,28.0,5,60.64,4,Infiniti,United States,suv,automatic,power,disc,disc,gasoline
63000.0,2022,300.0,400.02,6.0,7,3799.0,19.0,27.0,4,75.8,2,Infiniti,Japan,coupe,automatic,power,disc,disc,premium
122184.0,2022,400.0,560.028,8.0,7,5813.0,13.0,19.0,7,98.54,5,Infiniti,United States,suv,automatic,power,disc,disc,gasoline
112320.0,2022,400.0,560.028,8.0,7,5706.0,13.0,19.0,7,98.54,5,Infiniti,United States,suv,automatic,power,disc,disc,gasoline
106128.0,2022,400.0,560.028,8.0,7,5678.0,13.0,19.0,7,98.54,5,Infiniti,Japan,suv,automatic,power,disc,disc,gasoline
101664.0,2022,400.0,560.028,8.0,7,5678.0,14.0,20.0,7,98.54,5,Infiniti,Japan,suv,automatic,power,disc,disc,gasoline
83448.0,2022,400.0,474.6,6.0,7,4019.0,19.0,26.0,5,75.8,4,Infiniti,United States,sedan,automatic,power,disc,disc,gasoline
80568.0,2022,400.0,474.6,6.0,7,3878.0,20.0,26.0,5,75.8,4,Infiniti,United States,sedan,automatic,power,disc,disc,gasoline
71712.0,2022,300.0,400.02,6.0,7,3962.0,19.0,27.0,5,75.8,4,Infiniti,United States,sedan,automatic,power,disc,disc,gasoline
63504.0,2022,300.0,400.02,6.0,7,3933.0,19.0,27.0,5,75.8,4,Infiniti,United States,sedan,automatic,power,disc,disc,gasoline
76176.0,2022,295.0,366.12,6.0,9,4440.0,21.0,26.0,7,70.115,4,Infiniti,Toledo North,suv,automatic,power,disc,disc,gasoline
91080.0,2022,295.0,366.12,6.0,9,4655.0,20.0,25.0,6,70.115,4,Infiniti,Toledo North,suv,automatic,power,disc,disc,gasoline
86904.0,2022,295.0,366.12,6.0,9,4455.0,21.0,26.0,6,70.115,4,Infiniti,Toledo North,suv,automatic,power,disc,disc,gasoline
84024.0,2022,295.0,366.12,6.0,9,4623.0,20.0,25.0,7,70.115,4,Infiniti,Toledo North,suv,automatic,power,disc,disc,gasoline
81144.0,2022,295.0,366.12,6.0,9,4468.0,21.0,26.0,7,70.115,4,Infiniti,Toledo North,suv,automatic,power,disc,disc,gasoline
79056.0,2022,295.0,366.12,6.0,9,4595.0,20.0,25.0,7,70.115,4,Infiniti,Toledo North,suv,automatic,power,disc,disc,gasoline
76176.0,2022,295.0,366.12,6.0,9,4440.0,21.0,26.0,7,70.115,4,Infiniti,Toledo North,suv,automatic,power,disc,disc,gasoline
70344.0,2022,295.0,366.12,6.0,9,4555.0,20.0,25.0,7,70.115,4,Infiniti,Toledo North,suv,automatic,power,disc,disc,gasoline
67464.0,2022,295.0,366.12,6.0,9,3975.0,20.0,26.0,7,70.115,4,Infiniti,Toledo North,suv,automatic,power,disc,disc,gasoline
68832.0,2022,300.0,400.02,6.0,7,3812.0,20.0,29.0,5,75.8,4,Infiniti,United States,sedan,automatic,power,disc,disc,gasoline
60624.0,2022,300.0,400.02,6.0,7,3781.0,20.0,29.0,5,75.8,4,Infiniti,United States,sedan,automatic,power,disc,disc,gasoline
63864.0,2022,268.0,379.68,4.0,8,4068.0,22.0,28.0,5,60.64,4,Infiniti,Japan,suv,automatic,power,disc,disc,gasoline
60984.0,2022,268.0,379.68,4.0,8,3938.0,23.0,29.0,5,60.64,4,Infiniti,Japan,suv,automatic,power,disc,disc,gasoline
72432.0,2022,300.0,400.02,6.0,7,3889.0,19.0,28.0,4,75.8,2,Infiniti,Japan,coupe,automatic,power,disc,disc,premium
107856.0,2022,400.0,560.028,8.0,7,5706.0,14.0,20.0,7,98.54,5,Infiniti,United States,suv,automatic,power,disc,disc,gasoline
117720.0,2022,400.0,560.028,8.0,7,5813.0,14.0,20.0,7,98.54,5,Infiniti,United States,suv,automatic,power,disc,disc,gasoline
82152.0,2022,268.0,379.68,4.0,8,4065.0,22.0,28.0,5,60.64,4,Infiniti,United States,suv,automatic,power,disc,disc,gasoline
74304.0,2022,268.0,379.68,4.0,8,4021.0,22.0,28.0,5,60.64,4,Infiniti,United States,suv,automatic,power,disc,disc,gasoline
66960.0,2022,268.0,379.68,4.0,8,4015.0,22.0,28.0,5,60.64,4,Infiniti,United States,suv,automatic,power,disc,disc,gasoline
48786.0,2022,300.0,400.02,6.0,7,3685.0,20.0,29.0,5,75.8,4,Infiniti,United States,sedan,automatic,power,disc,disc,gasoline
60120.0,2022,300.0,400.02,6.0,7,3743.0,19.0,28.0,4,75.8,2,Infiniti,Japan,coupe,automatic,power,disc,disc,premium
56160.0,2022,268.0,379.68,4.0,8,3845.0,23.0,29.0,5,60.64,4,Infiniti,Japan,suv,automatic,power,disc,disc,gasoline
122184.0,2022,400.0,560.028,8.0,7,8500.0,14.0,20.0,7,98.54,5,Infiniti,United States,suv,automatic,power,disc,disc,gasoline
67464.0,2022,295.0,366.12,6.0,9,4393.0,21.0,26.0,7,70.115,4,Infiniti,Toledo North,suv,automatic,power,disc,disc,gasoline
66960.0,2022,268.0,379.68,4.0,8,4015.0,20.0,26.0,5,60.64,4,Infiniti,United States,suv,automatic,power,disc,disc,gasoline
86544.0,2021,400.0,474.6,6.0,7,4047.0,19.0,26.0,4,75.8,2,Infiniti,Japan,coupe,automatic,power,disc,disc,premium
83664.0,2021,400.0,474.6,6.0,7,3882.0,20.0,27.0,4,75.8,2,Infiniti,Japan,coupe,automatic,power,disc,disc,premium
75168.0,2021,300.0,400.02,6.0,7,3950.0,19.0,27.0,4,75.8,2,Infiniti,Japan,coupe,automatic,power,disc,disc,premium
72288.0,2021,300.0,400.02,6.0,7,3778.0,19.0,28.0,4,75.8,2,Infiniti,Japan,coupe,automatic,power,disc,disc,premium
62856.0,2021,300.0,400.02,6.0,7,3915.0,19.0,27.0,4,75.8,2,Infiniti,Japan,coupe,automatic,power,disc,disc,premium
81864.0,2021,268.0,379.68,4.0,8,4178.0,22.0,28.0,5,60.64,4,Infiniti,Japan,suv,automatic,power,disc,disc,gasoline
78048.0,2021,268.0,379.68,4.0,8,4001.0,23.0,29.0,5,60.64,4,Infiniti,Japan,suv,automatic,power,disc,disc,gasoline
74880.0,2021,268.0,379.68,4.0,8,4127.0,22.0,28.0,5,60.64,4,Infiniti,Japan,suv,automatic,power,disc,disc,gasoline
72000.0,2021,268.0,379.68,4.0,8,4054.0,23.0,29.0,5,60.64,4,Infiniti,Japan,suv,automatic,power,disc,disc,gasoline
67248.0,2021,268.0,379.68,4.0,8,4057.0,22.0,28.0,5,60.64,4,Infiniti,Japan,suv,automatic,power,disc,disc,gasoline
64368.0,2021,268.0,379.68,4.0,8,3926.0,23.0,29.0,5,60.64,4,Infiniti,Japan,suv,automatic,power,disc,disc,gasoline
62640.0,2021,268.0,379.68,4.0,8,4054.0,22.0,28.0,5,60.64,4,Infiniti,Japan,suv,automatic,power,disc,disc,gasoline
59760.0,2021,268.0,379.68,4.0,8,3924.0,23.0,29.0,5,60.64,4,Infiniti,Japan,suv,automatic,power,disc,disc,gasoline
57528.0,2021,268.0,379.68,4.0,8,3968.0,23.0,29.0,5,60.64,4,Infiniti,Japan,suv,automatic,power,disc,disc,gasoline
71424.0,2021,300.0,400.02,6.0,7,3929.0,19.0,27.0,5,75.8,4,Infiniti,Japan,sedan,automatic,power,disc,disc,gasoline
102672.0,2023,394.0,694.272,4.0,1,4784.0,80.0,72.0,5,68.22,4,Jaguar,United States,suv,automatic,electric,disc,disc,electric
67680.0,2023,246.0,364.764,4.0,8,3655.0,25.0,33.0,5,73.905,4,Jaguar,United States,sedan,automatic,power,disc,disc,premium
102672.0,2023,394.0,694.272,4.0,1,4784.0,80.0,72.0,5,68.22,4,Jaguar,United States,suv,automatic,power,disc,disc,electric
102672.0,2023,394.0,694.272,4.0,1,4784.0,80.0,72.0,5,68.22,4,Jaguar,United States,suv,automatic,electric,disc,disc,electric
123178.0,2022,394.26,696.0,4.0,1,4867.0,20.0,26.0,5,68.22,4,Jaguar,United Kingdom,suv,automatic,power,disc,disc,gasoline
119520.0,2022,444.0,580.368,8.0,8,3945.0,16.0,24.0,2,70.115,2,Jaguar,United Kingdom,suv,automatic,power,abs,abs,premium
92016.0,2023,380.0,459.684,4.0,8,3351.0,23.0,30.0,2,62.91400000000001,2,Jaguar,United States,coupe,automatic,power,abs,abs,gasoline
105120.0,2022,444.0,580.368,8.0,8,3785.0,17.0,24.0,2,70.115,2,Jaguar,United Kingdom,suv,automatic,power,abs,abs,premium
115056.0,2022,444.0,580.368,8.0,8,3920.0,16.0,24.0,2,70.115,2,Jaguar,United Kingdom,suv,automatic,power,abs,abs,premium
94320.0,2022,395.0,550.5360000000001,6.0,8,4305.0,20.0,27.0,5,82.243,4,Jaguar,United States,suv,automatic,power,disc,disc,gasoline
100656.0,2022,444.0,580.368,8.0,8,3760.0,17.0,24.0,2,70.115,2,Jaguar,United Kingdom,suv,automatic,power,abs,abs,premium
75888.0,2023,296.0,400.02,4.0,8,3845.0,22.0,30.0,5,73.905,4,Jaguar,United States,sedan,automatic,power,disc,disc,premium
70992.0,2023,246.0,364.764,4.0,8,3655.0,25.0,33.0,5,73.905,4,Jaguar,United States,sedan,automatic,power,disc,disc,premium
73440.0,2022,296.0,400.02,4.0,8,3845.0,22.0,30.0,5,73.905,4,Jaguar,United States,sedan,automatic,power,disc,disc,premium
69264.0,2022,246.0,364.764,4.0,8,3655.0,25.0,33.0,5,73.905,4,Jaguar,United States,sedan,automatic,power,disc,disc,premium
67680.0,2023,246.0,364.764,4.0,8,3655.0,25.0,33.0,5,73.905,4,Jaguar,United States,sedan,automatic,power,disc,disc,premium
69120.0,2023,246.0,364.764,4.0,9,3925.0,20.0,26.0,5,67.083,4,Jaguar,United States,suv,automatic,power,disc,disc,premium
100656.0,2022,394.0,694.272,4.0,1,4784.0,80.0,72.0,5,68.22,4,Jaguar,United States,suv,automatic,power,disc,disc,electric
93600.0,2022,296.0,400.02,4.0,8,3395.0,23.0,30.0,2,62.91400000000001,2,Jaguar,United Kingdom,convertible,automatic,power,disc,disc,gasoline
152496.0,2022,575.0,699.696,4.0,8,3945.0,16.0,24.0,2,70.115,2,Jaguar,United Kingdom,convertible,automatic,power,disc,disc,gasoline
115056.0,2022,575.0,699.696,4.0,8,3843.0,16.0,24.0,2,70.115,2,Jaguar,United Kingdom,coupe,automatic,power,disc,disc,gasoline
115056.0,2022,380.0,459.684,4.0,8,3640.0,18.0,26.0,2,70.115,2,Jaguar,United States,coupe,automatic,power,disc,disc,gasoline
90144.0,2022,296.0,400.02,4.0,8,3351.0,23.0,30.0,2,62.91400000000001,2,Jaguar,United States,coupe,automatic,power,disc,disc,gasoline
85824.0,2022,335.0,480.02400000000006,6.0,8,4305.0,20.0,27.0,5,68.22,4,Jaguar,United States,suv,automatic,power,disc,disc,gasoline
71986.0,2022,296.0,400.02,4.0,9,4135.0,21.0,27.0,5,67.083,4,Jaguar,United States,suv,automatic,power,disc,disc,premium
66226.0,2022,246.0,364.764,4.0,9,3925.0,21.0,28.0,5,67.083,4,Jaguar,United States,suv,automatic,power,disc,disc,premium
77760.0,2022,246.0,364.764,4.0,8,4015.0,22.0,27.0,5,82.243,4,Jaguar,United Kingdom,suv,automatic,power,abs,abs,premium
73296.0,2022,246.0,364.764,4.0,8,4015.0,22.0,27.0,5,82.243,4,Jaguar,United Kingdom,suv,automatic,power,abs,abs,premium
71986.0,2021,246.0,364.764,4.0,8,3870.0,20.0,26.0,5,82.243,4,Jaguar,United Kingdom,suv,automatic,power,abs,abs,premium
124704.0,2022,550.0,699.696,8.0,8,4535.0,20.0,26.0,5,82.243,4,Jaguar,United Kingdom,suv,automatic,power,abs,abs,premium
65232.0,2022,246.0,364.764,4.0,8,3655.0,25.0,33.0,5,73.905,4,Jaguar,United States,sedan,automatic,power,disc,disc,premium
59026.0,2022,246.0,364.764,4.0,9,3925.0,20.0,26.0,5,67.083,4,Jaguar,United States,suv,automatic,power,disc,disc,premium
71986.0,2021,296.0,400.02,4.0,9,4135.0,21.0,27.0,5,67.083,4,Jaguar,United States,suv,automatic,power,disc,disc,premium
66370.0,2021,246.0,364.764,4.0,9,3925.0,21.0,28.0,5,67.083,4,Jaguar,United States,suv,automatic,power,disc,disc,premium
59026.0,2021,246.0,364.764,4.0,9,3925.0,21.0,28.0,5,67.083,4,Jaguar,United States,suv,automatic,power,disc,disc,premium
121824.0,2021,550.0,699.696,8.0,8,4535.0,20.0,26.0,5,82.243,4,Jaguar,United Kingdom,suv,automatic,power,abs,abs,premium
63346.0,2021,247.0,364.764,4.0,8,3655.0,25.0,33.0,5,73.905,4,Jaguar,United States,sedan,automatic,power,disc,disc,premium
108576.0,2021,296.0,400.02,4.0,8,3395.0,23.0,30.0,2,62.91400000000001,2,Jaguar,United Kingdom,convertible,automatic,power,disc,disc,gasoline
152496.0,2021,575.0,699.696,4.0,8,3887.0,16.0,24.0,2,70.115,2,Jaguar,United Kingdom,convertible,automatic,power,disc,disc,gasoline
148608.0,2021,575.0,699.696,4.0,8,3843.0,16.0,24.0,2,70.115,2,Jaguar,United Kingdom,coupe,automatic,power,disc,disc,gasoline
122256.0,2021,380.0,459.684,4.0,8,3684.0,18.0,26.0,2,70.115,2,Jaguar,United Kingdom,convertible,automatic,power,disc,disc,gasoline
108576.0,2021,296.0,400.02,4.0,8,3395.0,23.0,30.0,2,62.91400000000001,2,Jaguar,United Kingdom,convertible,automatic,power,disc,disc,gasoline
93168.0,2021,296.0,400.02,4.0,8,3395.0,23.0,30.0,2,62.91400000000001,2,Jaguar,United Kingdom,convertible,automatic,power,disc,disc,gasoline
117792.0,2021,380.0,459.684,4.0,8,3640.0,18.0,26.0,2,70.115,2,Jaguar,United Kingdom,coupe,automatic,power,disc,disc,gasoline
105264.0,2021,296.0,400.02,4.0,8,3351.0,23.0,30.0,2,62.91400000000001,2,Jaguar,United Kingdom,coupe,automatic,power,disc,disc,gasoline
88704.0,2021,296.0,400.02,4.0,8,3351.0,23.0,30.0,2,62.91400000000001,2,Jaguar,United Kingdom,coupe,automatic,power,disc,disc,gasoline
73649.0,2021,550.0,680.7120000000001,4.0,8,3975.0,20.0,26.0,5,68.22,4,Jaguar,United Kingdom,suv,automatic,power,disc,disc,premium
121824.0,2021,394.0,400.02,4.0,8,3975.0,20.0,26.0,5,68.22,4,Jaguar,United Kingdom,suv,automatic,power,disc,disc,gasoline
93168.0,2021,296.0,400.02,4.0,8,3395.0,23.0,30.0,2,62.91400000000001,2,Jaguar,United Kingdom,convertible,automatic,power,disc,disc,gasoline
71993.0,2021,290.0,400.02,4.0,8,3975.0,20.0,26.0,2,68.22,2,Jaguar,United Kingdom,suv,automatic,power,disc,disc,premium
129600.0,2021,290.0,400.02,6.0,8,3975.0,20.0,26.0,5,68.22,4,Jaguar,United Kingdom,suv,automatic,power,disc,disc,premium
60336.0,2020,247.0,364.764,4.0,8,3550.0,25.0,34.0,5,16.6,4,Jaguar,United Kingdom,sedan,automatic,power,disc,disc,premium
57456.0,2020,247.0,364.764,4.0,8,3385.0,25.0,34.0,5,16.6,4,Jaguar,United Kingdom,sedan,automatic,power,disc,disc,premium
91858.0,2023,290.0,400.02,4.0,8,5915.0,20.0,26.0,5,68.22,4,Cadillac,United States,suv,automatic,electric power steering,disc,disc,electric
215986.0,2023,682.0,885.4680000000001,8.0,10,3975.0,20.0,26.0,7,107.257,5,Cadillac,China,suv,automatic,power,disc,disc,gasoline
126562.0,2022,420.0,623.76,8.0,10,3975.0,14.0,19.0,7,90.96,5,Cadillac,China,suv,automatic,power,disc,disc,gasoline
154930.0,2022,420.0,623.76,8.0,10,3975.0,14.0,19.0,7,107.257,4,Cadillac,China,suv,automatic,power,disc,disc,gasoline
154930.0,2022,420.0,623.76,8.0,10,3975.0,14.0,19.0,7,107.257,4,Cadillac,China,suv,automatic,power,disc,disc,gasoline
150610.0,2022,420.0,623.76,8.0,10,3975.0,14.0,19.0,7,107.257,4,Cadillac,China,suv,automatic,power,disc,disc,gasoline
109865.0,2022,290.0,400.02,4.0,1,3975.0,20.0,26.0,7,68.22,4,Cadillac,China,suv,automatic,power,disc,disc,electric
158400.0,2022,668.0,893.604,8.0,10,5992.0,13.0,16.0,7,90.96,4,Cadillac,China,suv,automatic,power,disc,disc,gasoline
203314.0,2023,682.0,885.4680000000001,8.0,10,3975.0,20.0,26.0,7,90.96,5,Cadillac,China,suv,automatic,power,disc,disc,gasoline
134770.0,2022,420.0,623.76,8.0,10,3975.0,14.0,19.0,7,107.257,4,Cadillac,China,suv,automatic,power,disc,disc,gasoline
130882.0,2022,420.0,623.76,8.0,10,3975.0,14.0,19.0,7,107.257,4,Cadillac,China,suv,automatic,power,disc,disc,gasoline
118498.0,2022,420.0,623.76,8.0,10,3975.0,14.0,19.0,7,107.257,4,Cadillac,China,suv,automatic,power,disc,disc,gasoline
150610.0,2022,420.0,623.76,8.0,10,3975.0,14.0,19.0,7,90.96,4,Cadillac,China,suv,automatic,power,disc,disc,premium
146290.0,2022,420.0,623.76,8.0,10,3975.0,14.0,19.0,7,90.96,4,Cadillac,China,suv,automatic,power,disc,disc,premium
150610.0,2022,420.0,623.76,8.0,10,3975.0,14.0,19.0,7,90.96,5,Cadillac,China,suv,automatic,power,disc,disc,gasoline
146290.0,2022,420.0,623.76,8.0,10,3975.0,14.0,19.0,7,90.96,5,Cadillac,China,suv,automatic,power,disc,disc,gasoline
130450.0,2022,420.0,623.76,1.0,10,3975.0,14.0,19.0,7,90.96,5,Cadillac,China,suv,automatic,power,disc,disc,gasoline
126130.0,2022,420.0,623.76,1.0,10,3975.0,14.0,19.0,7,90.96,5,Cadillac,China,suv,automatic,power,disc,disc,gasoline
122242.0,2022,420.0,623.76,8.0,10,3975.0,14.0,19.0,7,90.96,5,Cadillac,China,suv,automatic,power,disc,disc,gasoline
60610.0,2022,235.0,349.848,4.0,9,3876.0,22.0,29.0,5,61.777,4,Cadillac,China,suv,automatic,power,abs,abs,gasoline
114178.0,2022,420.0,623.76,1.0,10,3975.0,14.0,19.0,7,90.96,5,Cadillac,China,suv,automatic,power,disc,disc,gasoline
55570.0,2022,237.0,349.848,4.0,8,3455.0,23.0,34.0,5,64.43,4,Cadillac,China,sedan,automatic,power,abs,abs,gasoline
61906.0,2022,235.0,349.848,4.0,10,3685.0,23.0,32.0,5,64.43,4,Cadillac,China,sedan,automatic,power,disc,disc,premium
61906.0,2022,235.0,349.848,4.0,10,3685.0,23.0,32.0,5,64.43,4,Cadillac,China,sedan,automatic,power,disc,disc,premium
60178.0,2022,235.0,349.848,4.0,10,3663.0,23.0,32.0,5,64.43,4,Cadillac,China,sedan,automatic,electric rack & pinion,disc,disc,premium
129600.0,2023,290.0,400.02,4.0,8,3975.0,20.0,26.0,5,68.22,4,Cadillac,United States,suv,automatic,electric power steering,disc,disc,gasoline
66226.0,2022,237.0,349.848,6.0,9,3915.0,22.0,29.0,5,72.01,4,Cadillac,China,suv,automatic,electric rack & pinion,disc,disc,gasoline
80489.0,2022,310.0,367.476,6.0,9,4338.0,18.0,26.0,5,83.38,4,Cadillac,China,suv,automatic,electric rack & pinion,disc,disc,gasoline
74578.0,2022,235.0,349.848,4.0,9,4206.0,21.0,27.0,5,83.38,4,Cadillac,China,suv,automatic,electric rack & pinion,disc,disc,gasoline
70265.0,2022,235.0,349.848,4.0,9,3997.0,22.0,29.0,5,73.526,4,Cadillac,China,suv,automatic,electric rack & pinion,disc,disc,gasoline
69106.0,2022,237.0,349.848,6.0,9,4127.0,21.0,27.0,5,83.38,4,Cadillac,China,suv,automatic,electric rack & pinion,disc,disc,gasoline
63353.0,2022,237.0,349.848,6.0,9,3915.0,22.0,29.0,5,72.01,4,Cadillac,China,suv,automatic,electric rack & pinion,disc,disc,gasoline
150610.0,2022,420.0,623.76,8.0,10,3975.0,14.0,19.0,7,107.257,4,Cadillac,China,suv,automatic,power,disc,disc,gasoline
130450.0,2022,420.0,623.76,8.0,10,3975.0,14.0,19.0,7,107.257,4,Cadillac,China,suv,automatic,power,disc,disc,gasoline
83938.0,2022,310.0,367.476,6.0,9,4690.0,18.0,25.0,7,83.38,4,Cadillac,China,suv,automatic,electric rack & pinion,disc,disc,gasoline
79186.0,2022,310.0,367.476,6.0,9,4644.0,18.0,25.0,7,83.38,4,Cadillac,China,suv,automatic,electric rack & pinion,disc,disc,gasoline
76306.0,2022,310.0,367.476,6.0,9,4441.0,19.0,26.0,7,72.01,4,Cadillac,China,suv,automatic,electric rack & pinion,disc,disc,gasoline
72850.0,2022,235.0,349.848,4.0,9,4565.0,21.0,26.0,7,83.38,4,Cadillac,China,suv,automatic,electric rack & pinion,disc,disc,gasoline
69970.0,2022,235.0,349.848,4.0,9,4362.0,21.0,27.0,7,72.01,4,Cadillac,China,suv,automatic,electric rack & pinion,disc,disc,gasoline
126562.0,2022,420.0,623.76,8.0,10,3975.0,14.0,19.0,7,107.257,4,Cadillac,China,suv,automatic,power,disc,disc,gasoline
114178.0,2022,420.0,623.76,8.0,10,8100.0,14.0,19.0,7,107.257,4,Cadillac,China,suv,automatic,power,disc,disc,gasoline
72137.0,2022,360.0,549.1800000000001,4.0,10,3974.0,18.0,26.0,5,64.43,4,Cadillac,China,sedan,automatic,power,abs,abs,premium
60322.0,2022,235.0,349.848,4.0,9,3896.0,22.0,29.0,5,61.777,4,Cadillac,China,suv,automatic,power,abs,abs,gasoline
56722.0,2022,235.0,349.848,4.0,9,3710.0,24.0,30.0,5,60.261,4,Cadillac,China,suv,automatic,power,abs,abs,gasoline
62338.0,2022,235.0,349.848,4.0,9,3876.0,22.0,29.0,5,61.777,4,Cadillac,China,suv,automatic,power,abs,abs,gasoline
57010.0,2022,235.0,349.848,4.0,9,3691.0,24.0,30.0,5,60.261,4,Cadillac,China,suv,automatic,power,abs,abs,gasoline
55138.0,2022,235.0,349.848,4.0,9,3847.0,22.0,29.0,5,61.777,4,Cadillac,China,suv,automatic,power,abs,abs,gasoline
51538.0,2022,235.0,349.848,4.0,9,3660.0,24.0,30.0,5,60.261,4,Cadillac,China,suv,automatic,electric rack & pinion,abs,abs,gasoline
84953.0,2022,325.0,515.2800000000001,4.0,10,3616.0,20.0,29.0,5,64.43,4,Cadillac,China,sedan,automatic,electric rack & pinion,abs,abs,gasoline
64642.0,2021,325.0,515.2800000000001,4.0,10,3616.0,20.0,29.0,5,64.43,4,Cadillac,China,sedan,automatic,electric rack & pinion,abs,abs,gasoline
57298.0,2022,237.0,349.848,4.0,8,3468.0,23.0,34.0,5,64.43,4,Cadillac,China,sedan,automatic,power,abs,abs,gasoline
55570.0,2022,237.0,349.848,4.0,8,3455.0,23.0,34.0,5,64.43,4,Cadillac,China,sedan,automatic,power,abs,abs,gasoline
53698.0,2022,235.0,349.848,4.0,10,3659.0,23.0,33.0,5,64.43,4,Cadillac,China,sedan,automatic,electric rack & pinion,disc,disc,premium
109858.0,2022,420.0,623.76,1.0,10,3975.0,14.0,19.0,7,90.96,5,Cadillac,China,suv,automatic,power,disc,disc,gasoline
48514.0,2022,235.0,349.848,4.0,8,3422.0,23.0,34.0,5,64.43,4,Cadillac,China,sedan,automatic,electric rack & pinion,abs,abs,premium
122400.0,2023,290.0,400.02,4.0,8,3975.0,20.0,26.0,5,68.22,4,Cadillac,United States,suv,automatic,electric power steering,disc,disc,gasoline
86386.0,2023,290.0,400.02,4.0,8,3975.0,20.0,26.0,5,68.22,4,Cadillac,United States,suv,automatic,electric power steering,disc,disc,gasoline
